ax(g),ay(g),az(g),wx(deg/s),wy(deg/s),wz(deg/s),AngleX(deg),AngleY(deg),AngleZ(deg)
0.1094,-0.1099,0.9824,-17.0288,-58.5938,9.4604,-6.6632,-1.4557,-59.8755
0.1978,-0.0576,1.0791,-29.7852,-46.4478,5.3101,-6.7896,-1.7084,-59.8096
0.1426,-0.1694,1.0547,-29.2969,-39.7339,1.2817,-6.9489,-1.9171,-59.7656
0.061,-0.2676,1.0132,-21.3013,-38.147,9.2773,-7.0752,-2.1039,-59.7162
0.0327,-0.2324,1.0093,-13.6108,-39.6118,12.0239,-7.1576,-2.2906,-59.6393
0.0234,-0.1494,1.0425,-11.1694,-41.5039,1.8311,-7.218,-2.4884,-59.5844
0.0605,-0.144,1.0767,-13.2446,-37.6587,-7.9956,-7.2839,-2.6917,-59.5734
0.0903,-0.1958,1.0498,-14.4043,-33.02,-10.498,-7.3553,-2.8674,-59.6008
0.1006,-0.2354,0.9819,-13.3667,-33.5083,-3.54,-7.4158,-3.0322,-59.6228
0.085,-0.1943,0.9893,-14.5874,-33.1421,-1.4648,-7.4927,-3.2025,-59.6118
0.0596,-0.1592,0.98,-9.8877,-33.5693,-5.7983,-7.5586,-3.3783,-59.6008
0.0459,-0.1489,0.9771,-6.7749,-34.79,-8.9111,-7.5916,-3.5486,-59.6228
0.0444,-0.1538,1.0244,-8.2397,-35.7056,-11.3525,-7.6245,-3.7299,-59.6613
0.0615,-0.1616,1.0469,-8.7891,-35.5225,-10.6201,-7.6685,-3.9166,-59.6887
0.0571,-0.1479,1.0381,-5.6152,-35.3394,-12.5732,-7.7069,-4.1034,-59.7162
0.0942,-0.1733,1.0371,0.6104,-33.8135,-12.207,-7.7124,-4.2792,-59.7601
0.0728,-0.1685,1.1123,-6.4087,-39.7949,-9.7046,-7.7234,-4.4769,-59.7931
0.062,-0.1602,1.126,-5.7373,-37.3535,-11.4746,-7.7563,-4.6692,-59.8206
0.0215,-0.1367,1.0977,-4.5776,-39.5508,-16.2354,-7.7783,-4.8779,-59.859
0.0352,-0.1421,1.1226,-8.4839,-39.7949,-18.7378,-7.8058,-5.0867,-59.9249
0.0703,-0.1553,1.1113,-12.0239,-38.3301,-20.3857,-7.8497,-5.2899,-60.0073
0.1016,-0.1685,1.061,-10.9253,-37.1704,-20.2637,-7.9047,-5.4932,-60.0842
0.126,-0.1758,1.0234,-7.7515,-36.7432,-17.0288,-7.9486,-5.6909,-60.1392
0.1284,-0.1641,1.02,-7.1411,-35.4614,-13.9771,-7.9761,-5.8832,-60.1941
0.1128,-0.1455,1.0156,-7.8125,-33.2031,-14.3433,-8.009,-6.059,-60.249
0.0967,-0.1367,1.0068,-8.9722,-33.5083,-16.6626,-8.042,-6.2347,-60.304
0.0884,-0.1396,0.9937,-8.9722,-32.959,-17.7612,-8.0859,-6.416,-60.3589
0.0957,-0.1577,0.9673,-6.2256,-31.4941,-18.6768,-8.1189,-6.5863,-60.4248
0.0933,-0.1699,0.9565,-5.9204,-32.8979,-18.9819,-8.1354,-6.7566,-60.5072
0.0918,-0.1816,0.9683,-7.2021,-32.4707,-18.5547,-8.1573,-6.9324,-60.5786
0.1079,-0.2075,0.9702,-6.7749,-30.5786,-17.8833,-8.1903,-7.1027,-60.639
0.0874,-0.2158,0.9746,-9.5215,-32.8979,-19.165,-8.2233,-7.2784,-60.7104
0.0967,-0.2271,0.9678,-7.9956,-32.2876,-18.9209,-8.2562,-7.4487,-60.7928
0.0869,-0.2129,0.9595,-7.8735,-30.9448,-19.7754,-8.2892,-7.619,-60.8643
0.0991,-0.2031,0.9448,-7.2632,-30.3345,-22.8882,-8.3167,-7.7893,-60.9412
0.123,-0.2114,0.9395,-6.8359,-28.3813,-23.3154,-8.3386,-7.9486,-61.04
0.1372,-0.2202,0.9209,-4.8828,-29.48,-22.2778,-8.3496,-8.1079,-61.1444
0.1362,-0.2236,0.9136,-1.4038,-31.4331,-22.9492,-8.3496,-8.2782,-61.2323
0.1187,-0.2031,0.9272,-3.2959,-33.9966,-23.1934,-8.3551,-8.465,-61.3147
0.0996,-0.1963,0.9307,-5.188,-35.0342,-26.1841,-8.3606,-8.6517,-61.4191
0.0942,-0.2007,0.9302,-5.6152,-35.2173,-29.7241,-8.3716,-8.844,-61.5399
0.1104,-0.2222,0.9229,-3.1738,-31.3721,-31.4331,-8.3716,-9.0308,-61.6772
0.1226,-0.2188,0.8994,-2.8687,-33.8745,-29.6631,-8.3661,-9.2175,-61.7981
0.1909,-0.2339,0.959,-4.6997,-33.9355,-26.3062,-8.3716,-9.4098,-61.908
0.1577,-0.2222,0.9312,-1.8921,-35.5225,-27.2217,-8.3661,-9.5966,-62.0288
0.1021,-0.186,0.9028,-0.7324,-40.0391,-25.6958,-8.3551,-9.8053,-62.1332
0.1504,-0.166,0.957,-3.7842,-38.4521,-22.8882,-8.3551,-10.0195,-62.2156
0.1963,-0.1782,0.9946,-12.6343,-38.0859,-22.644,-8.3771,-10.2228,-62.309
0.209,-0.2158,0.9902,-16.7236,-39.917,-18.7378,-8.4485,-10.4315,-62.3914
0.1934,-0.2466,0.9233,-5.7983,-42.4194,-12.9395,-8.4924,-10.6458,-62.4353
0.1548,-0.1899,0.9409,-4.8828,-48.584,-10.9253,-8.5144,-10.8875,-62.4518
0.1436,-0.1328,0.9771,-7.8735,-48.0347,-14.3433,-8.5419,-11.1401,-62.4792
0.145,-0.1191,0.9727,-10.9253,-45.2881,-19.4092,-8.5748,-11.3818,-62.5397
0.1821,-0.1582,0.958,-11.1084,-40.4053,-21.6064,-8.6188,-11.6071,-62.6166
0.2153,-0.2041,0.9136,-5.9814,-39.856,-19.7144,-8.6517,-11.8213,-62.6825
0.2305,-0.1968,0.9263,-4.2725,-41.626,-14.7705,-8.6627,-12.0355,-62.7374
0.2339,-0.1592,0.9692,-5.6152,-42.1753,-13.916,-8.6792,-12.2552,-62.7814
0.2275,-0.1372,0.9966,-6.1646,-42.2974,-17.4561,-8.6957,-12.475,-62.8308
0.2295,-0.1445,1.0171,-7.1411,-41.626,-17.334,-8.7231,-12.7002,-62.8802
0.2212,-0.1538,1.0107,-5.3711,-41.3208,-17.0898,-8.7396,-12.9199,-62.9407
0.2241,-0.1377,1.0161,-2.6245,-39.6118,-16.7847,-8.7451,-13.1287,-63.0011
0.2134,-0.1128,1.0244,-1.8311,-39.0015,-18.9209,-8.7396,-13.3374,-63.067
0.2271,-0.1064,1.0488,-4.1504,-37.9639,-17.7002,-8.7451,-13.5461,-63.1219
0.2329,-0.105,1.0464,-5.4321,-37.5366,-15.3809,-8.7561,-13.7439,-63.1769
0.2314,-0.0957,1.0381,-6.1646,-37.8418,-13.5498,-8.7726,-13.9417,-63.2263
0.2319,-0.0791,1.0273,-6.4697,-38.8184,-11.4746,-8.7946,-14.1394,-63.2593
0.2236,-0.0596,1.0093,-5.5542,-40.4663,-10.376,-8.8275,-14.3481,-63.2758
0.2109,-0.0513,0.978,-3.3569,-42.6025,-10.9253,-8.8385,-14.5624,-63.2977
0.21,-0.0513,0.9824,-6.2256,-45.3491,-9.1553,-8.8605,-14.7876,-63.3252
0.2026,-0.0542,0.9834,-11.2305,-46.6309,-6.958,-8.9044,-15.0238,-63.3307
0.1958,-0.0669,0.9468,-11.3525,-48.0347,-4.6387,-8.9703,-15.2655,-63.3087
0.1938,-0.0854,0.9487,-13.9771,-51.0864,-0.5493,-9.0363,-15.5127,-63.2813
0.1855,-0.1196,0.9604,-15.8691,-53.0396,2.9297,-9.1241,-15.7709,-63.2428
0.1558,-0.1514,0.959,-14.2822,-55.9692,6.958,-9.223,-16.0345,-63.1714
0.124,-0.1689,0.9712,-10.6201,-60.3638,10.498,-9.3164,-16.3202,-63.067
0.0938,-0.1655,1.019,-10.376,-65.7349,10.5591,-9.3933,-16.6223,-62.9572
0.0811,-0.1655,1.0669,-11.6577,-70.2515,7.6904,-9.4812,-16.9519,-62.8583
0.0786,-0.1704,1.1001,-13.855,-75.5005,4.2725,-9.5691,-17.309,-62.7649
0.0913,-0.1865,1.1299,-15.9302,-80.5664,2.8076,-9.679,-17.699,-62.6715
0.0815,-0.1973,1.1455,-17.395,-85.9985,1.3428,-9.7833,-18.111,-62.5891
0.0796,-0.2017,1.1729,-17.8833,-89.2334,-1.0986,-9.8987,-18.5449,-62.5177
0.0703,-0.1973,1.1851,-17.334,-92.6514,-5.0049,-10.0031,-18.9954,-62.4518
0.0659,-0.1895,1.2031,-17.5171,-95.0317,-7.9956,-10.1129,-19.4678,-62.3969
0.0454,-0.168,1.2104,-18.1274,-98.5107,-11.5967,-10.2173,-19.9567,-62.3529
0.0313,-0.1504,1.2031,-14.8315,-100.8911,-17.2119,-10.2997,-20.4565,-62.3474
0.0239,-0.1211,1.2129,-13.0615,-103.7598,-20.6909,-10.3656,-20.9784,-62.3529
0.0151,-0.0859,1.2471,-16.4185,-108.3374,-21.7285,-10.4425,-21.5222,-62.3529
0.0088,-0.0601,1.2598,-15.0146,-110.2295,-26.1841,-10.5139,-22.088,-62.3749
0.0122,-0.0356,1.2539,-13.9771,-115.2954,-28.3813,-10.5688,-22.6703,-62.4188
0.019,-0.0215,1.2876,-14.8926,-120.7275,-28.6865,-10.6293,-23.2745,-62.4573
0.0093,0.0098,1.3071,-15.8691,-125.5493,-26.9775,-10.7007,-23.9117,-62.4683
-0.0083,0.0454,1.3159,-12.9395,-130.188,-26.123,-10.7666,-24.5654,-62.4792
-0.0313,0.0635,1.3442,-10.437,-137.0239,-25.6348,-10.8215,-25.2466,-62.4957
-0.0732,0.0464,1.4116,-12.2681,-144.5313,-23.7427,-10.882,-25.9662,-62.4792
-0.1357,0.0146,1.4731,-16.4185,-149.9634,-22.644,-10.9698,-26.7133,-62.4408
-0.2168,0.0029,1.502,-19.5313,-155.0293,-27.1606,-11.0742,-27.4878,-62.4133
-0.2852,0.0083,1.5278,-20.1416,-160.2783,-34.1797,-11.1731,-28.2953,-62.4243
-0.3506,0.0283,1.5693,-20.9961,-166.0767,-39.917,-11.261,-29.1357,-62.4518
-0.4194,0.0537,1.6309,-21.6064,-173.3398,-46.3257,-11.3434,-30.0092,-62.5012
-0.5176,0.0737,1.7026,-23.4375,-180.1758,-53.7109,-11.4148,-30.932,-62.5836
-0.666,0.1377,1.7466,-24.7192,-186.2183,-68.1152,-11.4587,-31.8933,-62.7319
-0.8237,0.2358,1.7891,-24.5361,-189.8804,-97.3511,-11.4368,-32.8986,-63.0011
-0.8638,0.311,1.8032,-28.6865,-190.5518,-126.6479,-11.3269,-33.9423,-63.4406
-0.7612,0.3525,1.7788,-38.269,-189.8804,-159.5459,-11.1292,-35.0189,-64.0887
-0.48,0.3101,1.6929,-54.1992,-191.5283,-189.6362,-10.8655,-36.123,-64.9512
-0.0464,0.1226,1.583,-71.167,-194.6411,-200.8667,-10.5963,-37.2546,-65.9399
0.4077,-0.1167,1.4604,-82.9468,-199.585,-191.4063,-10.3821,-38.4027,-66.9287
0.8125,-0.2817,1.3716,-85.2661,-206.7871,-171.6919,-10.2338,-39.5618,-67.8351
1.1123,-0.3438,1.3428,-81.1768,-217.7734,-147.7051,-10.1569,-40.7538,-68.6096
1.2544,-0.3374,1.3691,-72.937,-227.417,-122.3145,-10.1349,-41.9678,-69.2139
1.1929,-0.25,1.4023,-60.9131,-231.9336,-106.0181,-10.1514,-43.1982,-69.6753
1.0396,-0.1069,1.4517,-43.5181,-228.8818,-100.647,-10.1184,-44.4232,-70.0928
0.9653,0.0557,1.5332,-18.7378,-220.8862,-93.6279,-9.9756,-45.6097,-70.4993
0.9043,0.0767,1.6543,2.1362,-213.8672,-72.5708,-9.7723,-46.7468,-70.8179
0.7422,-0.0273,1.8037,0.9766,-209.7168,-43.2739,-9.657,-47.829,-70.9442
0.5151,-0.1348,1.9009,-16.5405,-204.2236,-18.1274,-9.7449,-48.8672,-70.8838
0.3052,-0.1836,1.8794,-31.6162,-195.0073,-3.8452,-10.0195,-49.856,-70.697
0.1519,-0.1938,1.7544,-38.3301,-183.2886,0.3662,-10.3986,-50.7843,-70.4443
0.041,-0.207,1.5957,-38.5132,-169.4946,2.0142,-10.7996,-51.6357,-70.1642
-0.0693,-0.2144,1.4312,-34.9121,-153.9307,5.188,-11.2006,-52.4158,-69.884
-0.2295,-0.1738,1.2598,-31.6772,-138.0005,1.9531,-11.5796,-53.1189,-69.6259
-0.4341,-0.1123,1.0854,-32.1655,-123.6572,-14.7705,-11.8707,-53.7616,-69.4611
-0.623,-0.0952,0.8975,-34.5459,-114.0137,-46.4478,-11.9751,-54.3549,-69.516
-0.7847,-0.0781,0.748,-54.6875,-112.854,-84.5337,-11.8982,-54.9811,-69.895
-0.8594,-0.0068,0.6904,-73.3032,-93.8721,-150.1465,-11.5247,-55.6128,-70.7574
-0.3574,-0.0356,0.6094,-56.1523,-39.1846,-241.5161,-10.459,-56.1237,-72.4548
0.5825,-0.1665,0.4722,-12.146,6.958,-249.3286,-8.7506,-56.3708,-74.6796
1.4004,-0.3506,0.3057,41.9312,18.3105,-168.5181,-7.0917,-56.4313,-76.5527
1.6631,-0.498,0.3096,76.4771,4.8828,-66.9556,-5.9601,-56.4368,-77.525
1.3691,-0.564,0.5356,73.1812,-0.4272,2.8687,-5.4053,-56.4423,-77.7283
0.8315,-0.522,0.7432,48.645,5.8594,55.481,-5.3723,-56.4038,-77.3987
0.3311,-0.3179,0.8018,24.4751,15.8081,90.9424,-5.7843,-56.3049,-76.7065
0.0049,-0.1006,0.7695,5.5542,32.0435,103.4546,-6.438,-56.1292,-75.8441
-0.1504,-0.0366,0.7046,-11.7188,51.6357,107.0557,-7.2015,-55.849,-74.9542
-0.2021,-0.1021,0.6284,-25.5127,68.5425,114.1357,-8.053,-55.4535,-74.0369
-0.2168,-0.1582,0.5381,-30.5786,84.4727,120.9717,-8.9594,-54.9811,-73.114
-0.2534,-0.1426,0.4165,-24.5972,98.6938,118.7744,-9.8328,-54.4208,-72.2241
-0.3159,-0.0776,0.3091,-10.5591,110.4126,104.7974,-10.5359,-53.8,-71.4496
-0.3428,-0.0195,0.2671,3.7231,122.7417,83.313,-11.0138,-53.1244,-70.8673
-0.3208,-0.0161,0.2725,12.8174,135.1318,60.9131,-11.2445,-52.4158,-70.5103
-0.2656,-0.0581,0.3042,16.1743,145.813,44.2505,-11.3049,-51.6687,-70.3455
-0.207,-0.0898,0.3428,18.4326,155.5786,33.02,-11.261,-50.8887,-70.2905
-0.1528,-0.0913,0.3711,22.583,164.6729,25.9399,-11.1401,-50.0592,-70.3125
-0.1128,-0.082,0.4067,27.0996,173.1567,21.8506,-10.9534,-49.2023,-70.3894
-0.0898,-0.085,0.4521,28.6865,182.0679,18.8599,-10.7281,-48.3069,-70.5048
-0.0732,-0.1069,0.4966,26.5503,191.4673,15.2588,-10.4919,-47.3676,-70.6366
-0.0571,-0.1362,0.5156,23.0713,200.5615,11.8408,-10.2502,-46.3733,-70.8014
-0.041,-0.1597,0.5132,21.7285,208.7402,10.2539,-10.0031,-45.3516,-70.9827
-0.0244,-0.1602,0.501,24.1699,218.0176,11.8408,-9.7614,-44.2859,-71.1749
-0.02,-0.1445,0.501,27.8931,225.8301,13.3667,-9.5087,-43.1763,-71.3507
-0.0278,-0.1357,0.5186,31.189,233.2764,14.0991,-9.2505,-42.0172,-71.51
-0.0376,-0.1309,0.5439,32.6538,241.0889,14.1602,-8.9868,-40.8252,-71.6693
-0.0498,-0.1152,0.5615,33.2642,248.6572,13.4277,-8.7122,-39.6002,-71.8341
-0.0605,-0.0894,0.5737,35.0342,255.249,12.8784,-8.443,-38.3423,-71.9934
-0.0684,-0.0664,0.5942,38.0859,261.2915,13.916,-8.1683,-37.0349,-72.1472
-0.0796,-0.0537,0.6284,40.2832,267.1509,15.564,-7.8827,-35.7166,-72.29
-0.0967,-0.0435,0.6763,40.6494,272.8271,15.3198,-7.608,-34.3652,-72.4274
-0.1064,-0.0352,0.7334,39.856,278.1982,12.3291,-7.3279,-32.9865,-72.5592
-0.0986,-0.0332,0.7905,38.269,283.6914,8.4229,-7.0587,-31.5637,-72.713
-0.0728,-0.0391,0.8403,36.9873,288.8794,5.249,-6.7841,-30.141,-72.8778
-0.0298,-0.0493,0.8867,36.0107,293.7622,3.1128,-6.5149,-28.6853,-73.0591
0.022,-0.0669,0.9321,34.8511,298.3398,2.2583,-6.2567,-27.2131,-73.2294
0.0723,-0.0869,0.9751,33.5693,301.8799,1.709,-6.015,-25.697,-73.4052
0.1206,-0.1128,1.0215,32.0435,305.481,1.709,-5.7788,-24.1864,-73.5645
0.1631,-0.1421,1.064,30.7617,310.3027,2.6245,-5.5591,-22.6483,-73.7292
0.1904,-0.1626,1.0962,30.7007,315.4297,2.8076,-5.3503,-21.0883,-73.8776
0.2075,-0.1807,1.1221,32.2266,320.1294,1.8311,-5.1471,-19.4843,-74.0204
0.2188,-0.2002,1.1528,35.0342,323.2422,1.2207,-4.9329,-17.8802,-74.1632
0.2158,-0.2163,1.1948,38.3301,325.0732,0.7324,-4.7021,-16.2598,-74.3115
0.1973,-0.2134,1.2598,41.8091,326.6602,-1.8311,-4.4604,-14.6338,-74.4489
0.1777,-0.2031,1.3076,44.1895,327.5146,-4.3945,-4.2133,-12.9913,-74.5972
0.1455,-0.1914,1.3721,46.7529,328.4912,-9.2163,-3.9496,-11.3544,-74.7565
0.1138,-0.1709,1.4551,49.4995,328.8574,-19.165,-3.6749,-9.7174,-74.9487
0.1143,-0.1567,1.5337,51.8799,327.0874,-29.9072,-3.3838,-8.0859,-75.1794
0.1509,-0.1484,1.6313,52.7954,325.2563,-39.2456,-3.0872,-6.4545,-75.4541
0.2178,-0.146,1.7432,50.293,326.2939,-45.8374,-2.796,-4.8395,-75.7562
0.3071,-0.1509,1.8452,44.1284,331.1157,-49.6826,-2.5378,-3.208,-76.0858
0.4141,-0.1616,1.9092,35.7056,338.501,-49.9268,-2.3291,-1.5436,-76.4099
0.5259,-0.1851,1.9209,28.3813,345.6421,-46.0815,-2.1753,0.1758,-76.7175
0.627,-0.2202,1.894,24.353,350.1587,-37.7808,-2.049,1.9061,-76.9867
0.7051,-0.2549,1.8599,23.6206,350.3418,-26.3672,-1.9391,3.6584,-77.2119
0.7666,-0.2749,1.8516,25.5127,346.1914,-11.9629,-1.8292,5.3943,-77.3602
0.8145,-0.2778,1.8906,26.3062,338.623,4.1504,-1.7084,7.1191,-77.4261
0.8511,-0.2627,1.9639,23.3154,328.9185,18.6768,-1.5765,8.7836,-77.4097
0.8853,-0.2217,2.0293,18.0664,317.749,26.9775,-1.4612,10.3986,-77.3383
0.938,-0.1787,2.0596,14.1602,306.1523,26.5503,-1.3623,11.9531,-77.2394
1.0127,-0.1792,2.0557,12.8784,294.4946,20.6299,-1.2854,13.4692,-77.1515
1.0903,-0.2168,2.0254,12.085,282.4097,14.0381,-1.2085,14.903,-77.0966
1.1475,-0.2422,1.9482,11.1084,269.5923,5.127,-1.1426,16.2817,-77.0911
1.1792,-0.2261,1.8301,14.1602,256.4697,-10.6201,-1.0931,17.5891,-77.135
1.2085,-0.1841,1.7026,22.7051,242.7979,-32.3486,-1.0492,18.8361,-77.2778
1.2549,-0.1655,1.605,29.7241,230.4077,-48.584,-0.9943,20.0116,-77.5305
1.2925,-0.2261,1.4995,33.3862,211.731,-35.0342,-0.9283,21.1102,-77.7942
1.2466,-0.2261,1.4468,28.6255,202.5146,-37.7808,-0.8459,22.132,-78.0029
1.3159,-0.2397,1.3628,17.9443,188.4766,-46.3867,-0.8405,23.1097,-78.2556
1.4893,-0.249,1.2617,3.2349,163.5742,-42.4805,-0.8899,23.9832,-78.5138
1.6313,-0.3037,1.2036,-12.8784,138.855,-40.1611,-1.0217,24.7192,-78.7665
1.7539,-0.4238,1.0928,-17.2729,116.333,-25.5737,-1.1865,25.3455,-78.9587
1.771,-0.4316,0.9507,-12.085,90.9424,-11.8408,-1.3074,25.8563,-79.0631
1.75,-0.3247,0.9238,-13.1226,68.0542,-14.9536,-1.4063,26.2354,-79.14
1.6699,-0.2241,0.8901,-19.2261,48.5229,-33.7524,-1.5491,26.5155,-79.2993
1.5928,-0.1973,0.8311,-23.9868,26.5503,-42.6636,-1.7688,26.6858,-79.5355
1.4951,-0.1313,0.7329,-9.2773,2.8687,-40.5273,-1.9611,26.7462,-79.7662
1.4854,-0.0356,0.752,-1.6479,-26.3062,-43.335,-2.0819,26.6638,-79.9969
1.5347,-0.0034,0.9189,-17.6392,-55.603,-46.0205,-2.2412,26.4331,-80.2551
1.6006,-0.0313,1.0054,-34.5459,-79.895,-37.5977,-2.4774,26.076,-80.4694
1.6133,-0.0444,0.9604,-36.377,-103.8818,-26.9775,-2.7356,25.5927,-80.6232
1.5591,-0.0752,0.9478,-25.2686,-135.1318,-15.686,-2.9224,24.9884,-80.7056
1.3252,-0.3057,1.0938,-10.376,-176.8188,36.6211,-2.9608,24.1809,-80.6122
1.0176,-0.2114,1.252,12.2681,-177.002,110.1074,-2.7411,23.302,-80.1123
0.4722,0.2988,1.1919,11.0474,-159.1797,162.3535,-2.3621,22.5,-79.3048
-0.4106,0.5229,1.1846,0.9766,-156.9214,227.7222,-1.9281,21.7529,-78.2007
-1.6841,0.5649,1.5049,-6.5308,-138.3667,293.396,-1.3953,21.0498,-76.7285
-3.0806,1.0664,1.8208,-25.1465,-92.5293,218.5059,-0.9778,20.517,-75.3058
-3.522,1.3916,1.6592,-61.0352,-68.6035,18.6157,-1.0217,20.1489,-74.762
-2.415,0.9111,1.3311,-85.3882,-71.7163,-113.4033,-1.5381,19.7919,-75.1355
-0.772,0.2876,1.2036,-65.1245,-80.0781,-115.8447,-2.1368,19.3964,-75.7837
0.5054,-0.0742,1.1758,-22.0337,-100.8911,-55.3589,-2.4664,18.924,-76.1957
1.3057,-0.2563,1.3452,5.4321,-136.0474,7.6904,-2.5049,18.3087,-76.2561
1.5273,-0.4922,1.7427,-13.4888,-174.3774,67.749,-2.428,17.5177,-75.9924
1.0918,-0.5942,1.8813,-46.6919,-184.021,107.8491,-2.4445,16.6333,-75.4761
0.4521,-0.2813,1.6934,-48.645,-178.772,107.8491,-2.5269,15.7489,-74.8444
-0.042,0.2744,1.4385,-21.1792,-164.7339,48.0957,-2.5818,14.9084,-74.4104
-0.2173,0.5601,1.335,6.8359,-145.5078,-21.9727,-2.5818,14.1449,-74.3555
-0.1045,0.4028,1.3716,15.0757,-131.7749,-47.8516,-2.5598,13.4528,-74.5532
0.1577,0.0474,1.4287,-2.1362,-127.5635,-19.3481,-2.5598,12.8046,-74.7015
0.4019,-0.1963,1.4023,-30.5176,-131.1035,36.1938,-2.6367,12.1564,-74.5972
0.4941,-0.21,1.271,-50.415,-139.7705,80.3223,-2.7795,11.4917,-74.2346
0.4058,-0.0703,1.1074,-56.2744,-143.0664,90.6372,-2.9608,10.7996,-73.7512
0.2432,0.0815,0.9785,-51.9409,-134.3384,69.8853,-3.1476,10.1294,-73.3118
0.1533,0.1196,0.895,-40.2222,-119.751,41.626,-3.3289,9.5142,-73.0042
0.1763,0.0425,0.8677,-24.7803,-107.2998,28.1372,-3.4497,8.9648,-72.8064
0.2397,-0.0732,0.9004,-16.2964,-100.5859,32.7759,-3.5156,8.4595,-72.6361
0.2773,-0.1904,0.9751,-20.752,-95.7642,45.4102,-3.5706,7.9816,-72.4054
0.2549,-0.2578,1.02,-30.8838,-89.2334,54.6875,-3.6694,7.5366,-72.1143
0.1909,-0.2026,0.9883,-32.4707,-81.0547,54.7485,-3.7958,7.1301,-71.8066
0.1235,-0.0649,0.9287,-22.0337,-73.1201,45.9595,-3.8947,6.7676,-71.5375
0.0864,0.0264,0.9185,-9.8267,-66.9556,38.0859,-3.9386,6.438,-71.3123
0.0728,0.0098,0.9741,-6.5918,-63.7817,37.3535,-3.9551,6.1194,-71.098
0.0459,-0.0752,1.0425,-13.916,-62.8662,38.9404,-3.988,5.8173,-70.8838
-0.001,-0.1416,1.0698,-22.9492,-60.4858,35.2783,-4.0594,5.5261,-70.686
-0.0542,-0.1621,1.0308,-24.8413,-55.4199,22.0947,-4.1693,5.246,-70.5212
-0.0967,-0.1797,0.9517,-16.0522,-49.2554,0.6104,-4.2682,4.9878,-70.4498
-0.0903,-0.2031,0.9204,-6.897,-47.1802,-9.7656,-4.3231,4.7461,-70.4663
-0.0483,-0.2012,0.9365,-2.3193,-47.6685,-8.2397,-4.3396,4.5099,-70.5103
0.0039,-0.1519,0.9814,-4.3945,-49.3164,-0.6104,-4.3561,4.2627,-70.5103
0.0518,-0.0933,1.0269,-10.8643,-49.8657,5.7983,-4.4,4.01,-70.4663
0.082,-0.0786,1.0493,-16.9678,-48.4619,8.4839,-4.4659,3.7683,-70.4114
0.083,-0.1113,1.0449,-19.043,-45.6543,9.5825,-4.5538,3.5376,-70.3564
0.0498,-0.1494,1.0195,-16.9678,-42.8467,10.7422,-4.6417,3.3234,-70.2905
-0.0063,-0.1577,0.9927,-13.5498,-40.2222,11.1694,-4.7131,3.1146,-70.2136
-0.0518,-0.1392,0.9766,-11.4136,-38.0859,9.6436,-4.7736,2.9279,-70.1422
-0.0488,-0.123,0.9746,-11.3525,-36.9873,7.8125,-4.823,2.7466,-70.0983
-0.0039,-0.124,0.9819,-11.9629,-36.8652,8.4229,-4.8779,2.5653,-70.0433
0.0352,-0.1304,0.9878,-11.7798,-36.7432,10.8032,-4.9384,2.3785,-69.9719
0.0376,-0.1304,0.9937,-10.8643,-36.0107,12.6343,-4.9933,2.2028,-69.9005
0.019,-0.1245,1.002,-10.6812,-34.5459,13.0005,-5.0427,2.038,-69.8291
0.0034,-0.1206,1.0044,-10.9863,-34.0576,12.3291,-5.0922,1.8732,-69.7467
0.0073,-0.1304,0.9976,-10.0098,-34.0576,11.2915,-5.1471,1.6974,-69.6698
0.0151,-0.1401,0.9976,-10.7422,-34.3018,11.5967,-5.1965,1.5326,-69.5984
0.0054,-0.1577,0.9888,-10.8032,-33.9355,12.2681,-5.246,1.3678,-69.5325
-0.0444,-0.104,0.9873,-20.0806,-37.1704,10.1929,-5.3284,1.1975,-69.4556
-0.0381,-0.1392,0.9858,-16.0522,-35.5225,2.8687,-5.4272,1.0107,-69.4061
0.002,-0.1987,0.9893,-10.0708,-35.4614,4.7607,-5.4877,0.8405,-69.3732
0.0347,-0.2139,0.9888,-5.3711,-35.3394,11.2305,-5.5151,0.6702,-69.3237
0.0137,-0.1484,0.9873,-4.2725,-34.6069,11.5356,-5.5371,0.4999,-69.2468
-0.0127,-0.1279,0.9912,-5.4932,-33.02,7.2632,-5.5646,0.3296,-69.1809
-0.0264,-0.1519,0.9927,-6.5918,-31.9214,4.1504,-5.5975,0.1703,-69.137
-0.0215,-0.1743,0.9697,-3.2959,-30.8228,2.5024,-5.6195,0.0165,-69.115
-0.0137,-0.1553,0.9658,-2.1362,-30.4565,1.8311,-5.6305,-0.1263,-69.093
-0.0166,-0.1265,0.9785,-3.3569,-29.48,0,-5.6525,-0.2802,-69.071
-0.019,-0.1221,0.9863,-4.4556,-28.0151,-2.6855,-5.6689,-0.423,-69.0601
-0.0166,-0.125,0.9849,-5.3711,-27.4048,-5.0049,-5.6909,-0.5658,-69.082
0,-0.127,0.9897,-7.019,-26.4893,-5.3101,-5.7239,-0.6976,-69.093
0.0029,-0.1226,0.9912,-9.1553,-26.7334,-5.9814,-5.7678,-0.8405,-69.104
0.0107,-0.1182,0.9868,-9.2163,-26.6724,-7.2632,-5.8173,-0.9778,-69.126
0.0303,-0.1211,0.9897,-8.9111,-26.7334,-6.958,-5.8612,-1.1151,-69.1589
0.0439,-0.1318,1.0024,-9.3994,-27.4658,-5.8594,-5.9052,-1.2524,-69.1754
0.0464,-0.1343,1.0098,-10.1318,-27.9541,-5.6763,-5.9546,-1.4008,-69.1864
